id,name,description,instructions,muscle_group,secondary_muscles,equipment,exercise_type,difficulty,animation_url,thumbnail_url,calories_per_minute,is_compound,is_unilateral,coach_id,is_custom,created_at,updated_at,category,tips,primary_muscles,video_url,gender_variant,source,form_tips,common_mistakes,coaching_cues,reference_links
20057,Dumbbell Single Leg Hip Thrust,Dumbbell Single Leg Hip Thrust exercise,Perform the Dumbbell Single Leg Hip Thrust with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Single%20Leg%20Hip%20Thrust.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Single%20Leg%20Hip%20Thrust1.jpg,,False,True,,False,2026-04-24T07:37:26.284959+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Single%20Leg%20Hip%20Thrust.mp4,,storage-sync,[],[],[],[]
20059,Dumbbell Single Leg Single Arm Deadlift,Dumbbell Single Leg Single Arm Deadlift exercise,Perform the Dumbbell Single Leg Single Arm Deadlift with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Single%20Leg%20Single%20Arm%20Deadlift.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Single%20Leg%20Single%20Arm%20Deadlift1.jpg,,False,True,,False,2026-04-24T07:37:26.528822+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Single%20Leg%20Single%20Arm%20Deadlift.mp4,,storage-sync,[],[],[],[]
20061,Dumbbell Staggered Deadlift,Dumbbell Staggered Deadlift exercise,Perform the Dumbbell Staggered Deadlift with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Staggered%20Deadlift.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Staggered%20Deadlift.jpg,,False,False,,False,2026-04-24T07:37:26.765325+00:00,2026-05-06T04:54:46.147457+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Staggered%20Deadlift.mp4,,storage-sync,[],[],[],[]
20063,Dumbbell Staggered Glute Bridge,Dumbbell Staggered Glute Bridge exercise,Perform the Dumbbell Staggered Glute Bridge with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Staggered%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Staggered%20Glute%20Bridge1.jpg,,False,False,,False,2026-04-24T07:37:26.997911+00:00,2026-05-06T04:54:46.151264+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Staggered%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
20065,Dumbbell Staggered Hip thrust,Dumbbell Staggered Hip thrust exercise,Perform the Dumbbell Staggered Hip thrust with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Staggered%20Hip%20thrust.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Staggered%20Hip%20thrust.jpg,,False,False,,False,2026-04-24T07:37:27.240078+00:00,2026-05-06T04:54:46.160023+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Staggered%20Hip%20thrust.mp4,,storage-sync,[],[],[],[]
20067,Dumbbell Standing Hip Abduction,Dumbbell Standing Hip Abduction exercise,Perform the Dumbbell Standing Hip Abduction with proper form.,legs,[],Dumbbell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Standing%20Hip%20Abduction.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Dumbbell%20Standing%20Hip%20Abduction1.jpg,,False,False,,False,2026-04-24T07:37:27.481014+00:00,2026-04-25T05:33:40.688721+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Dumbbell%20Standing%20Hip%20Abduction.mp4,,storage-sync,[],[],[],[]
20069,Good Mornings,Good Mornings exercise,Perform the Good Mornings with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Good%20Mornings.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Good%20Mornings.jpg,,False,False,,False,2026-04-24T07:37:27.716277+00:00,2026-05-06T04:54:46.649417+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Good%20Mornings.mp4,,storage-sync,[],[],[],[]
20071,HAMMER STRENGTH ISO LATERAL LEG CURL Both Leg,HAMMER STRENGTH ISO LATERAL LEG CURL Both Leg exercise,Perform the HAMMER STRENGTH ISO LATERAL LEG CURL Both Leg with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/HAMMER%20STRENGTH%20ISO-LATERAL%20LEG%20CURL_Both%20Leg.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/HAMMER%20STRENGTH%20ISO-LATERAL%20LEG%20CURL_Both%20Leg1.jpg,,False,False,,False,2026-04-24T07:37:27.953374+00:00,2026-04-25T05:33:40.951234+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/HAMMER%20STRENGTH%20ISO-LATERAL%20LEG%20CURL_Both%20Leg.mp4,,storage-sync,[],[],[],[]
20073,In and out squats,In and out squats exercise,Perform the In and out squats with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/In%20and%20out%20squats.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/In%20and%20out%20squats.jpg,,False,False,,False,2026-04-24T07:37:28.189891+00:00,2026-05-06T04:54:46.895685+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/In%20and%20out%20squats.mp4,,storage-sync,[],[],[],[]
20075,Jumping Lunge,Jumping Lunge exercise,Perform the Jumping Lunge with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Jumping%20Lunge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Jumping%20Lunge.jpg,,False,True,,False,2026-04-24T07:37:28.425917+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Jumping%20Lunge.mp4,,storage-sync,[],[],[],[]
20077,Jumping Pistol Squat,Jumping Pistol Squat exercise,Perform the Jumping Pistol Squat with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Jumping%20Pistol%20Squat.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Jumping%20Pistol%20Squat.jpg,,False,True,,False,2026-04-24T07:37:28.667935+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Jumping%20Pistol%20Squat.mp4,,storage-sync,[],[],[],[]
20079,Kettlebell Calf Raise,Kettlebell Calf Raise exercise,Perform the Kettlebell Calf Raise with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Calf%20Raise.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Calf%20Raise.jpg,,False,False,,False,2026-04-24T07:37:28.901599+00:00,2026-04-25T05:33:41.213333+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Calf%20Raise.mp4,,storage-sync,[],[],[],[]
20081,Kettlebell Glute Bridge,Kettlebell Glute Bridge exercise,Perform the Kettlebell Glute Bridge with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Glute%20Bridge1.jpg,,False,False,,False,2026-04-24T07:37:29.136186+00:00,2026-05-06T04:54:47.203228+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
20083,Kettlebell Hip Thrusts With Bench,Kettlebell Hip Thrusts With Bench exercise,Perform the Kettlebell Hip Thrusts With Bench with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Hip%20Thrusts%20With%20Bench.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Hip%20Thrusts%20With%20Bench1.jpg,,False,False,,False,2026-04-24T07:37:29.378377+00:00,2026-05-06T04:54:47.20451+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Hip%20Thrusts%20With%20Bench.mp4,,storage-sync,[],[],[],[]
20085,Kettlebell Hip Thrusts,Kettlebell Hip Thrusts exercise,Perform the Kettlebell Hip Thrusts with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Hip%20Thrusts.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Hip%20Thrusts1.jpg,,False,False,,False,2026-04-24T07:37:29.612051+00:00,2026-05-06T04:54:47.201431+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Hip%20Thrusts.mp4,,storage-sync,[],[],[],[]
20087,Kettlebell Lateral Lunge,Kettlebell Lateral Lunge exercise,Perform the Kettlebell Lateral Lunge with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Lateral%20Lunge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Lateral%20Lunge.jpg,,False,True,,False,2026-04-24T07:37:29.844127+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Lateral%20Lunge.mp4,,storage-sync,[],[],[],[]
20089,Kettlebell Reverse Lunge,Kettlebell Reverse Lunge exercise,Perform the Kettlebell Reverse Lunge with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Reverse%20Lunge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Reverse%20Lunge.jpg,,False,True,,False,2026-04-24T07:37:30.08207+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Reverse%20Lunge.mp4,,storage-sync,[],[],[],[]
20091,Kettlebell Seated Calf Raise,Kettlebell Seated Calf Raise exercise,Perform the Kettlebell Seated Calf Raise with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Seated%20Calf%20Raise.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Seated%20Calf%20Raise.jpg,,False,False,,False,2026-04-24T07:37:30.338026+00:00,2026-05-06T04:54:47.468365+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Seated%20Calf%20Raise.mp4,,storage-sync,[],[],[],[]
20093,Kettlebell Single Leg Calf Raise,Kettlebell Single Leg Calf Raise exercise,Perform the Kettlebell Single Leg Calf Raise with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Single%20Leg%20Calf%20Raise.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Single%20Leg%20Calf%20Raise.jpg,,False,True,,False,2026-04-24T07:37:30.575072+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Single%20Leg%20Calf%20Raise.mp4,,storage-sync,[],[],[],[]
20095,Kettlebell Single Leg Glute Bridge,Kettlebell Single Leg Glute Bridge exercise,Perform the Kettlebell Single Leg Glute Bridge with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Single%20Leg%20Glute%20Bridge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Single%20Leg%20Glute%20Bridge.jpg,,False,True,,False,2026-04-24T07:37:30.809208+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Single%20Leg%20Glute%20Bridge.mp4,,storage-sync,[],[],[],[]
20097,Kettlebell Single Leg Hip Thrust,Kettlebell Single Leg Hip Thrust exercise,Perform the Kettlebell Single Leg Hip Thrust with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Single%20Leg%20Hip%20Thrust.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Single%20Leg%20Hip%20Thrust.jpg,,False,True,,False,2026-04-24T07:37:31.064331+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Single%20Leg%20Hip%20Thrust.mp4,,storage-sync,[],[],[],[]
20099,Kettlebell single leg romanian deadlifts,Kettlebell single leg romanian deadlifts exercise,Perform the Kettlebell single leg romanian deadlifts with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20single%20leg%20romanian%20deadlifts.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20single%20leg%20romanian%20deadlifts.jpg,,False,True,,False,2026-04-24T07:37:31.297785+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20single%20leg%20romanian%20deadlifts.mp4,,storage-sync,[],[],[],[]
20135,Kettlebell Staggered Deadlift,Kettlebell Staggered Deadlift exercise,Perform the Kettlebell Staggered Deadlift with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Staggered%20Deadlift.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Staggered%20Deadlift.jpg,,False,False,,False,2026-04-24T07:37:39.688724+00:00,2026-05-06T04:54:47.709873+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Staggered%20Deadlift.mp4,,storage-sync,[],[],[],[]
20136,Kettlebell Step Up,Kettlebell Step Up exercise,Perform the Kettlebell Step Up with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Step%20Up.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Step-up.jpg,,False,True,,False,2026-04-24T07:37:39.944776+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Step%20Up.mp4,,storage-sync,[],[],[],[]
20137,Kettlebell Sumo Squat (VERSION 2),Kettlebell Sumo Squat (VERSION 2) exercise,Perform the Kettlebell Sumo Squat (VERSION 2) with proper form.,legs,[],Kettlebell,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Sumo%20Squat%20(VERSION%202).mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Kettlebell%20Sumo%20Squat%20(VERSION%202)1.jpg,,False,False,,False,2026-04-24T07:37:40.184052+00:00,2026-05-06T04:54:47.736254+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Kettlebell%20Sumo%20Squat%20(VERSION%202).mp4,,storage-sync,[],[],[],[]
20138,Landmine Calf Raise,Landmine Calf Raise exercise,Perform the Landmine Calf Raise with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Landmine%20Calf%20Raise.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Landmine%20Calf%20Raise.jpg,,False,False,,False,2026-04-24T07:37:40.412808+00:00,2026-05-06T04:54:47.9769+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Landmine%20Calf%20Raise.mp4,,storage-sync,[],[],[],[]
20139,Landmine Curtsy Lunge,Landmine Curtsy Lunge exercise,Perform the Landmine Curtsy Lunge with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Landmine%20Curtsy%20Lunge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Landmine%20Curtsy%20Lunge1.jpg,,False,True,,False,2026-04-24T07:37:40.640973+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Landmine%20Curtsy%20Lunge.mp4,,storage-sync,[],[],[],[]
20140,Landmine Glute Kick Back,Landmine Glute Kick Back exercise,Perform the Landmine Glute Kick Back with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Landmine%20Glute%20Kick%20Back.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Landmine%20Glute%20Kick%20Back1.jpg,,False,False,,False,2026-04-24T07:37:40.868318+00:00,2026-04-25T05:33:41.744791+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Landmine%20Glute%20Kick%20Back.mp4,,storage-sync,[],[],[],[]
20141,Landmine Goblet Curtsy Lunge,Landmine Goblet Curtsy Lunge exercise,Perform the Landmine Goblet Curtsy Lunge with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Landmine%20Goblet%20Curtsy%20Lunge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Landmine%20Goblet%20Curtsy%20Lunge.jpg,,False,True,,False,2026-04-24T07:37:41.106427+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Landmine%20Goblet%20Curtsy%20Lunge.mp4,,storage-sync,[],[],[],[]
20142,Landmine Goblet Lateral Lunge,Landmine Goblet Lateral Lunge exercise,Perform the Landmine Goblet Lateral Lunge with proper form.,legs,[],Bodyweight,strength,intermediate,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Landmine%20Goblet%20Lateral%20Lunge.mp4,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-thumbnails/Legs/Landmine%20Goblet%20Lateral%20Lunge.jpg,,False,True,,False,2026-04-24T07:37:41.337485+00:00,2026-05-06T10:39:53.912561+00:00,,,,https://qewqcjzlfqamqwbccapr.supabase.co/storage/v1/object/public/exercise-videos/4K%20UHD%202160P/Legs/Landmine%20Goblet%20Lateral%20Lunge.mp4,,storage-sync,[],[],[],[]
